pet_id,name,species,breed,date,risk_score,health_alert_level,food_amount,is_food_anomaly,sleep_hours,is_sleep_anomaly,weight_kg,is_weight_anomaly,meow_count,is_meow_anomaly,note_text,note_is_stressful,note_is_illness_related
pet015,Jose,dog,Munchkin,2024-09-23,3,Cam (Cảnh báo),206.0,false,16.3,true,3.0,true,6,false,,false,false
pet017,Tracy,cat,Siamese,2024-09-23,3,Cam (Cảnh báo),187.0,false,17.9,false,5.1,false,8,false,Tracy nôn ra lông sau khi ăn. Cần theo dõi.,false,true
pet006,Sandra,dog,Siamese,2024-09-23,2,Vàng (Theo dõi),278.0,false,15.1,false,3.6,true,7,false,"Sandra trông nhà rất tốt, sủa khi có người lạ đi qua.",false,false
pet007,Nicholas,dog,Persian,2024-09-23,2,Vàng (Theo dõi),172.0,false,14.2,false,3.9,true,7,false,Nicholas ngủ yên giấc cả đêm. Không nghe tiếng động gì lạ.,false,false
pet007,Nicholas,dog,Persian,2024-09-23,2,Vàng (Theo dõi),270.0,false,13.8,false,3.7,true,1,false,Nicholas ngủ yên giấc cả đêm. Không nghe tiếng động gì lạ.,false,false
pet010,Chris,dog,British Shorthair,2024-09-23,2,Vàng (Theo dõi),218.0,false,15.3,false,3.1,true,1,false,Chris có vẻ rất hạnh phúc khi được vuốt ve.,false,false
pet012,Jessica,dog,Bengal,2024-09-23,2,Vàng (Theo dõi),254.0,false,13.6,false,2.6,true,1,false,,false,false
pet013,Adam,dog,British Shorthair,2024-09-23,2,Vàng (Theo dõi),183.0,false,14.0,false,3.3,true,7,false,"Adam rất năng động hôm nay, chạy nhảy khắp sân.",false,false
pet014,Kent,dog,Munchkin,2024-09-23,2,Vàng (Theo dõi),173.0,false,13.4,false,4.7,true,3,false,Kent đã học được trò mới là bắt tay. Rất thông minh!,false,false
pet010,Chris,dog,British Shorthair,2024-09-23,1,Vàng (Theo dõi),204.0,false,16.4,true,6.0,false,1,false,Chris có vẻ rất hạnh phúc khi được vuốt ve.,false,false
pet008,Jessica,cat,British Shorthair,2024-09-23,1,Vàng (Theo dõi),256.0,true,17.9,false,3.3,false,8,false,Jessica cuộn mình ngủ trên bệ cửa sổ. Trông rất bình yên.,false,false
pet019,Mark,cat,Munchkin,2024-09-23,1,Vàng (Theo dõi),241.0,true,17.8,false,2.6,false,5,false,,false,false
pet018,Amy,cat,Bengal,2024-09-22,4,Cam (Cảnh báo),299.0,true,16.1,false,5.6,false,6,false,"Amy có vẻ bị nhiễm trùng mắt, chảy nước mắt nhiều.",false,true
pet019,Mark,cat,Munchkin,2024-09-22,4,Cam (Cảnh báo),271.0,true,14.8,false,3.6,false,10,false,Mark nôn ra lông sau khi ăn. Cần theo dõi.,false,true
pet006,Sandra,dog,Siamese,2024-09-22,3,Cam (Cảnh báo),206.0,false,16.4,true,3.0,true,6,false,Sandra đã học được trò mới là bắt tay. Rất thông minh!,false,false
pet006,Sandra,dog,Siamese,2024-09-22,3,Cam (Cảnh báo),151.0,false,17.6,true,4.7,true,5,false,Sandra đã học được trò mới là bắt tay. Rất thông minh!,false,false
pet010,Chris,dog,British Shorthair,2024-09-22,3,Cam (Cảnh báo),231.0,false,17.0,true,4.8,true,0,false,Chris đã tập trung hơn khi huấn luyện. Rất đáng khen.,false,false
pet012,Jessica,dog,Bengal,2024-09-22,3,Cam (Cảnh báo),278.0,false,17.2,true,3.7,true,9,false,,false,false
pet014,Kent,dog,Munchkin,2024-09-22,3,Cam (Cảnh báo),239.0,false,17.6,true,3.4,true,6,false,"Kent rất quấn chủ, luôn ở bên cạnh tôi.",false,false
pet004,Oscar,cat,Bengal,2024-09-22,3,Cam (Cảnh báo),245.0,true,13.5,false,6.4,true,1,false,,false,false
pet018,Amy,cat,Bengal,2024-09-22,3,Cam (Cảnh báo),159.0,false,16.9,false,3.5,false,8,false,"Amy có vẻ bị nhiễm trùng mắt, chảy nước mắt nhiều.",false,true
pet018,Amy,cat,Bengal,2024-09-22,3,Cam (Cảnh báo),152.0,false,12.2,false,3.4,false,4,false,"Amy có vẻ bị nhiễm trùng mắt, chảy nước mắt nhiều.",false,true
pet019,Mark,cat,Munchkin,2024-09-22,3,Cam (Cảnh báo),167.0,false,17.1,false,5.9,false,8,false,Mark nôn ra lông sau khi ăn. Cần theo dõi.,false,true
pet010,Chris,dog,British Shorthair,2024-09-22,2,Vàng (Theo dõi),185.0,false,15.9,false,3.4,true,0,false,Chris đã tập trung hơn khi huấn luyện. Rất đáng khen.,false,false
pet011,Lisa,dog,Siamese,2024-09-22,2,Vàng (Theo dõi),184.0,false,13.6,false,4.2,true,5,false,Lisa đã học được trò mới là bắt tay. Rất thông minh!,false,false
pet012,Jessica,dog,Bengal,2024-09-22,2,Vàng (Theo dõi),161.0,false,13.9,false,2.8,true,0,false,,false,false
pet012,Jessica,dog,Bengal,2024-09-22,2,Vàng (Theo dõi),204.0,false,12.7,false,2.5,true,7,false,,false,false
pet014,Kent,dog,Munchkin,2024-09-22,2,Vàng (Theo dõi),192.0,false,15.4,false,4.7,true,3,false,"Kent rất quấn chủ, luôn ở bên cạnh tôi.",false,false
pet002,Steven,cat,Munchkin,2024-09-22,2,Vàng (Theo dõi),199.0,false,12.8,false,4.0,false,5,false,"Steven liếm lông quá mức, tạo thành các mảng hói nhỏ. Cần chú ý.",true,false
pet005,Michael,cat,Persian,2024-09-22,2,Vàng (Theo dõi),205.0,false,14.6,false,6.5,true,10,false,Michael chơi đùa với đồ chơi lông vũ suốt buổi chiều.,false,false
pet008,Jessica,cat,British Shorthair,2024-09-22,2,Vàng (Theo dõi),207.0,false,12.9,false,6.2,true,1,false,Jessica rất thích chơi với đèn laser.,false,false
pet003,Angelica,dog,Siamese,2024-09-22,1,Vàng (Theo dõi),276.0,false,16.9,true,6.2,false,7,false,,false,false
pet003,Angelica,dog,Siamese,2024-09-22,1,Vàng (Theo dõi),253.0,false,17.4,true,6.5,false,10,false,,false,false
pet005,Michael,cat,Persian,2024-09-22,1,Vàng (Theo dõi),277.0,true,13.3,false,3.8,false,2,false,Michael chơi đùa với đồ chơi lông vũ suốt buổi chiều.,false,false
pet008,Jessica,cat,British Shorthair,2024-09-22,1,Vàng (Theo dõi),251.0,true,15.1,false,3.9,false,5,false,Jessica rất thích chơi với đèn laser.,false,false
pet016,Mark,cat,British Shorthair,2024-09-22,1,Vàng (Theo dõi),246.0,true,13.7,false,5.5,false,2,false,Mark chào đón tôi ở cửa mỗi khi tôi về.,false,false
pet020,Veronica,cat,Munchkin,2024-09-22,1,Vàng (Theo dõi),254.0,true,12.7,false,2.7,false,10,false,Veronica rất thích được gãi cằm.,false,false
pet011,Lisa,dog,Siamese,2024-09-21,3,Cam (Cảnh báo),187.0,false,17.7,true,3.1,true,9,false,,false,false
pet013,Adam,dog,British Shorthair,2024-09-21,3,Cam (Cảnh báo),193.0,false,18.0,true,4.6,true,6,false,Adam đã học được trò mới là bắt tay. Rất thông minh!,false,false
pet002,Steven,cat,Munchkin,2024-09-21,3,Cam (Cảnh báo),259.0,true,15.6,false,3.4,false,7,false,Steven cào cấu đồ đạc trong nhà nhiều hơn bình thường. Chắc là lo lắng.,true,false
pet009,Justin,cat,Persian,2024-09-21,3,Cam (Cảnh báo),276.0,true,15.9,false,3.5,false,1,false,Justin giấu mình ở những nơi tối tăm. Có vẻ không muốn tiếp xúc.,true,false
pet009,Justin,cat,Persian,2024-09-21,3,Cam (Cảnh báo),264.0,true,14.7,false,4.7,false,7,false,Justin giấu mình ở những nơi tối tăm. Có vẻ không muốn tiếp xúc.,true,false
pet001,Charlene,dog,Siamese,2024-09-21,2,Vàng (Theo dõi),254.0,false,12.8,false,3.3,true,5,false,"Charlene rất quấn chủ, luôn ở bên cạnh tôi.",false,false
pet003,Angelica,dog,Siamese,2024-09-21,2,Vàng (Theo dõi),226.0,false,12.4,false,4.9,true,9,false,Angelica rất thích chơi với quả bóng mới. Vui vẻ cả ngày.,false,false
pet007,Nicholas,dog,Persian,2024-09-21,2,Vàng (Theo dõi),182.0,false,13.2,false,3.6,true,9,false,,false,false
pet010,Chris,dog,British Shorthair,2024-09-21,2,Vàng (Theo dõi),288.0,false,13.1,false,3.3,true,3,false,Chris ăn hết sạch thức ăn trong vòng vài phút. Có vẻ rất ngon miệng.,false,false
pet011,Lisa,dog,Siamese,2024-09-21,2,Vàng (Theo dõi),243.0,false,14.3,false,4.6,true,1,false,,false,false
pet015,Jose,dog,Munchkin,2024-09-21,2,Vàng (Theo dõi),251.0,false,12.3,false,4.9,true,5,false,,false,false
pet014,Kent,dog,Munchkin,2024-09-21,1,Vàng (Theo dõi),213.0,false,17.9,true,6.4,false,0,false,,false,false
pet015,Jose,dog,Munchkin,2024-09-21,1,Vàng (Theo dõi),246.0,false,18.0,true,6.4,false,9,false,,false,false
pet017,Tracy,cat,Siamese,2024-09-21,1,Vàng (Theo dõi),260.0,true,12.9,false,6.0,false,7,false,Tracy đã ngủ một giấc dài trên ghế sofa.,false,false
pet019,Mark,cat,Munchkin,2024-09-21,1,Vàng (Theo dõi),295.0,true,12.4,false,5.9,false,6,false,Mark chơi đùa với đồ chơi lông vũ suốt buổi chiều.,false,false
pet019,Mark,cat,Munchkin,2024-09-21,1,Vàng (Theo dõi),259.0,true,14.7,false,4.7,false,8,false,Mark chơi đùa với đồ chơi lông vũ suốt buổi chiều.,false,false
pet019,Mark,cat,Munchkin,2024-09-21,1,Vàng (Theo dõi),264.0,true,16.6,false,2.6,false,8,false,Mark chơi đùa với đồ chơi lông vũ suốt buổi chiều.,false,false
pet001,Charlene,dog,Siamese,2024-09-20,4,Cam (Cảnh báo),205.0,false,14.0,false,4.4,true,6,false,Charlene phá phách đồ đạc trong nhà khi tôi không có ở đó. Chắc là bị stress.,true,false
pet001,Charlene,dog,Siamese,2024-09-20,4,Cam (Cảnh báo),217.0,false,15.1,false,2.5,true,4,false,Charlene phá phách đồ đạc trong nhà khi tôi không có ở đó. Chắc là bị stress.,true,false
pet002,Steven,cat,Munchkin,2024-09-20,3,Cam (Cảnh báo),263.0,true,16.9,false,6.4,true,6,false,Steven đã săn được một con chuột đồ chơi. Rất giỏi giang!,false,false
pet018,Amy,cat,Bengal,2024-09-20,3,Cam (Cảnh báo),288.0,true,16.7,false,6.5,true,3,false,Amy cuộn mình ngủ trên bệ cửa sổ. Trông rất bình yên.,false,false
pet007,Nicholas,dog,Persian,2024-09-20,2,Vàng (Theo dõi),265.0,false,14.8,false,3.0,true,4,false,"Nicholas rất năng động hôm nay, chạy nhảy khắp sân.",false,false
pet010,Chris,dog,British Shorthair,2024-09-20,2,Vàng (Theo dõi),188.0,false,15.6,false,4.7,true,3,false,Chris ăn hết sạch thức ăn trong vòng vài phút. Có vẻ rất ngon miệng.,false,false
pet015,Jose,dog,Munchkin,2024-09-20,2,Vàng (Theo dõi),189.0,false,14.2,false,3.3,true,2,false,,false,false
pet017,Tracy,cat,Siamese,2024-09-20,2,Vàng (Theo dõi),169.0,false,17.5,false,6.3,true,4,false,,false,false
pet007,Nicholas,dog,Persian,2024-09-20,1,Vàng (Theo dõi),235.0,false,17.3,true,6.0,false,1,false,"Nicholas rất năng động hôm nay, chạy nhảy khắp sân.",false,false
pet015,Jose,dog,Munchkin,2024-09-20,1,Vàng (Theo dõi),176.0,false,17.3,true,5.3,false,10,false,,false,false
pet016,Mark,cat,British Shorthair,2024-09-20,1,Vàng (Theo dõi),260.0,true,15.8,false,3.9,false,8,false,,false,false
pet017,Tracy,cat,Siamese,2024-09-20,1,Vàng (Theo dõi),280.0,true,17.0,false,5.9,false,1,false,,false,false
pet020,Veronica,cat,Munchkin,2024-09-20,1,Vàng (Theo dõi),281.0,true,15.6,false,5.8,false,0,false,Veronica cuộn mình ngủ trên bệ cửa sổ. Trông rất bình yên.,false,false
pet020,Veronica,cat,Munchkin,2024-09-20,1,Vàng (Theo dõi),265.0,true,16.8,false,2.9,false,3,false,Veronica cuộn mình ngủ trên bệ cửa sổ. Trông rất bình yên.,false,false
pet001,Charlene,dog,Siamese,2024-09-19,2,Vàng (Theo dõi),264.0,false,13.8,false,3.4,true,8,false,Charlene rất thích chơi với quả bóng mới. Vui vẻ cả ngày.,false,false
pet006,Sandra,dog,Siamese,2024-09-19,2,Vàng (Theo dõi),190.0,false,12.8,false,3.7,true,2,false,Sandra ăn hết sạch thức ăn trong vòng vài phút. Có vẻ rất ngon miệng.,false,false
pet007,Nicholas,dog,Persian,2024-09-19,2,Vàng (Theo dõi),237.0,false,14.6,false,4.0,true,2,false,Nicholas ăn hết sạch thức ăn trong vòng vài phút. Có vẻ rất ngon miệng.,false,false
pet011,Lisa,dog,Siamese,2024-09-19,2,Vàng (Theo dõi),155.0,false,14.1,false,3.7,true,3,false,Lisa ngủ yên giấc cả đêm. Không nghe tiếng động gì lạ.,false,false
pet015,Jose,dog,Munchkin,2024-09-19,2,Vàng (Theo dõi),260.0,false,15.7,false,2.7,true,4,false,,false,false
pet011,Lisa,dog,Siamese,2024-09-19,1,Vàng (Theo dõi),195.0,false,17.9,true,6.0,false,4,false,Lisa ngủ yên giấc cả đêm. Không nghe tiếng động gì lạ.,false,false
pet004,Oscar,cat,Bengal,2024-09-19,1,Vàng (Theo dõi),254.0,true,12.7,false,3.7,false,7,false,Oscar cuộn mình ngủ trên bệ cửa sổ. Trông rất bình yên.,false,false
pet005,Michael,cat,Persian,2024-09-19,1,Vàng (Theo dõi),292.0,true,15.8,false,3.7,false,2,false,Michael đã săn được một con chuột đồ chơi. Rất giỏi giang!,false,false
pet005,Michael,cat,Persian,2024-09-19,1,Vàng (Theo dõi),262.0,true,15.4,false,3.6,false,1,false,Michael đã săn được một con chuột đồ chơi. Rất giỏi giang!,false,false
pet008,Jessica,cat,British Shorthair,2024-09-19,1,Vàng (Theo dõi),284.0,true,14.6,false,4.4,false,1,false,Jessica có vẻ rất vui khi được nằm trên lòng tôi.,false,false
pet016,Mark,cat,British Shorthair,2024-09-19,1,Vàng (Theo dõi),285.0,true,14.4,false,5.7,false,5,false,,false,false
pet013,Adam,dog,British Shorthair,2024-09-18,5,Đỏ (Nguy cơ cao),282.0,false,17.7,true,2.7,true,2,false,Adam gầm gừ với người lạ. Trông bé có vẻ khó chịu.,true,false
pet012,Jessica,dog,Bengal,2024-09-18,4,Cam (Cảnh báo),165.0,false,12.2,false,3.7,true,8,false,Jessica có vẻ sợ sấm sét hôm nay. Cứ run rẩy mãi.,true,false
pet003,Angelica,dog,Siamese,2024-09-18,3,Cam (Cảnh báo),289.0,false,16.8,true,4.7,true,9,false,,false,false
pet007,Nicholas,dog,Persian,2024-09-18,3,Cam (Cảnh báo),233.0,false,17.7,true,3.0,true,6,false,Nicholas đã tập trung hơn khi huấn luyện. Rất đáng khen.,false,false
pet007,Nicholas,dog,Persian,2024-09-18,3,Cam (Cảnh báo),284.0,false,17.0,true,4.4,true,2,false,Nicholas đã tập trung hơn khi huấn luyện. Rất đáng khen.,false,false
pet010,Chris,dog,British Shorthair,2024-09-18,3,Cam (Cảnh báo),171.0,false,16.6,true,3.2,true,7,false,Chris đã học được trò mới là bắt tay. Rất thông minh!,false,false
pet020,Veronica,cat,Munchkin,2024-09-18,3,Cam (Cảnh báo),241.0,true,13.0,false,6.4,true,2,false,Veronica chơi đùa với đồ chơi lông vũ suốt buổi chiều.,false,false
pet001,Charlene,dog,Siamese,2024-09-18,2,Vàng (Theo dõi),289.0,false,13.6,false,3.6,true,0,false,Charlene ngủ yên giấc cả đêm. Không nghe tiếng động gì lạ.,false,false
pet010,Chris,dog,British Shorthair,2024-09-18,2,Vàng (Theo dõi),268.0,false,15.1,false,3.1,true,4,false,Chris đã học được trò mới là bắt tay. Rất thông minh!,false,false
pet010,Chris,dog,British Shorthair,2024-09-18,2,Vàng (Theo dõi),184.0,false,14.0,false,4.9,true,6,false,Chris đã học được trò mới là bắt tay. Rất thông minh!,false,false
pet011,Lisa,dog,Siamese,2024-09-18,2,Vàng (Theo dõi),280.0,false,12.4,false,3.3,true,0,false,,false,false
pet011,Lisa,dog,Siamese,2024-09-18,2,Vàng (Theo dõi),165.0,false,15.2,false,3.9,true,1,false,,false,false
pet014,Kent,dog,Munchkin,2024-09-18,2,Vàng (Theo dõi),231.0,false,13.9,false,4.4,true,9,false,Kent có vẻ rất vui vẻ sau khi đi dạo buổi sáng.,false,false
pet014,Kent,dog,Munchkin,2024-09-18,2,Vàng (Theo dõi),241.0,false,13.4,false,2.5,true,3,false,Kent có vẻ rất vui vẻ sau khi đi dạo buổi sáng.,false,false
pet010,Chris,dog,British Shorthair,2024-09-18,1,Vàng (Theo dõi),154.0,false,16.1,true,5.7,false,5,false,Chris đã học được trò mới là bắt tay. Rất thông minh!,false,false
pet010,Chris,dog,British Shorthair,2024-09-18,1,Vàng (Theo dõi),262.0,false,18.0,true,5.7,false,3,false,Chris đã học được trò mới là bắt tay. Rất thông minh!,false,false
pet005,Michael,cat,Persian,2024-09-18,1,Vàng (Theo dõi),296.0,true,17.9,false,5.4,false,10,false,,false,false
pet009,Justin,cat,Persian,2024-09-18,1,Vàng (Theo dõi),273.0,true,17.4,false,4.6,false,2,false,Justin thích nằm tắm nắng ở ban công.,false,false
pet016,Mark,cat,British Shorthair,2024-09-18,1,Vàng (Theo dõi),277.0,true,12.7,false,5.4,false,8,false,Mark đã săn được một con chuột đồ chơi. Rất giỏi giang!,false,false
pet016,Mark,cat,British Shorthair,2024-09-18,1,Vàng (Theo dõi),289.0,true,14.9,false,5.8,false,3,false,Mark đã săn được một con chuột đồ chơi. Rất giỏi giang!,false,false
pet003,Angelica,dog,Siamese,2024-09-17,3,Cam (Cảnh báo),186.0,false,17.0,true,3.1,true,8,false,,false,false
pet007,Nicholas,dog,Persian,2024-09-17,3,Cam (Cảnh báo),162.0,false,16.2,true,3.0,true,8,false,Nicholas đã tập trung hơn khi huấn luyện. Rất đáng khen.,false,false
pet001,Charlene,dog,Siamese,2024-09-17,2,Vàng (Theo dõi),219.0,false,12.9,false,2.9,true,8,false,,false,false
pet003,Angelica,dog,Siamese,2024-09-17,2,Vàng (Theo dõi),217.0,false,12.9,false,3.6,true,0,false,,false,false
pet006,Sandra,dog,Siamese,2024-09-17,2,Vàng (Theo dõi),271.0,false,12.3,false,3.0,true,5,false,Sandra ăn hết sạch thức ăn trong vòng vài phút. Có vẻ rất ngon miệng.,false,false
pet010,Chris,dog,British Shorthair,2024-09-17,2,Vàng (Theo dõi),258.0,false,12.8,false,3.5,true,5,false,"Chris trông nhà rất tốt, sủa khi có người lạ đi qua.",false,false
pet010,Chris,dog,British Shorthair,2024-09-17,2,Vàng (Theo dõi),226.0,false,14.4,false,3.0,true,9,false,"Chris trông nhà rất tốt, sủa khi có người lạ đi qua.",false,false
pet010,Chris,dog,British Shorthair,2024-09-17,2,Vàng (Theo dõi),159.0,false,15.6,false,3.9,true,4,false,"Chris trông nhà rất tốt, sủa khi có người lạ đi qua.",false,false
pet015,Jose,dog,Munchkin,2024-09-17,2,Vàng (Theo dõi),153.0,false,13.6,false,3.5,true,0,false,,false,false
pet005,Michael,cat,Persian,2024-09-17,2,Vàng (Theo dõi),159.0,false,13.7,false,4.7,false,9,false,Michael gầm gừ với con mèo hàng xóm qua cửa sổ. Rất hung dữ.,true,false
pet011,Lisa,dog,Siamese,2024-09-17,1,Vàng (Theo dõi),205.0,false,16.8,true,6.2,false,1,false,,false,false
pet002,Steven,cat,Munchkin,2024-09-17,1,Vàng (Theo dõi),252.0,true,17.5,false,5.4,false,6,false,Steven ăn hết bát thức ăn và kêu gừ gừ sau đó.,false,false
pet008,Jessica,cat,British Shorthair,2024-09-17,1,Vàng (Theo dõi),260.0,true,17.6,false,4.7,false,8,false,Jessica cọ người vào chân tôi khi tôi đi qua. Rất đáng yêu.,false,false
pet017,Tracy,cat,Siamese,2024-09-17,1,Vàng (Theo dõi),243.0,true,12.9,false,5.5,false,9,false,Tracy tự liếm lông và trông rất sạch sẽ.,false,false
pet004,Oscar,cat,Bengal,2024-09-16,4,Cam (Cảnh báo),152.0,false,16.1,false,6.4,true,1,false,Oscar lẩn trốn dưới gầm giường cả ngày. Có vẻ bị stress.,true,false
pet007,Nicholas,dog,Persian,2024-09-16,3,Cam (Cảnh báo),184.0,false,16.9,true,3.8,true,6,false,Nicholas ngủ yên giấc cả đêm. Không nghe tiếng động gì lạ.,false,false
pet012,Jessica,dog,Bengal,2024-09-16,3,Cam (Cảnh báo),240.0,false,16.9,true,3.9,true,2,false,,false,false
pet014,Kent,dog,Munchkin,2024-09-16,3,Cam (Cảnh báo),218.0,false,17.9,true,2.6,true,3,false,Kent ngủ yên giấc cả đêm. Không nghe tiếng động gì lạ.,false,false
pet004,Oscar,cat,Bengal,2024-09-16,3,Cam (Cảnh báo),249.0,true,15.1,false,3.4,false,7,false,Oscar lẩn trốn dưới gầm giường cả ngày. Có vẻ bị stress.,true,false
pet017,Tracy,cat,Siamese,2024-09-16,3,Cam (Cảnh báo),299.0,true,17.1,false,6.3,true,2,false,Tracy ăn hết bát thức ăn và kêu gừ gừ sau đó.,false,false
pet019,Mark,cat,Munchkin,2024-09-16,3,Cam (Cảnh báo),172.0,false,13.6,false,3.4,false,10,false,Mark rụng lông nhiều một cách bất thường. Có thể thiếu chất.,false,true
pet019,Mark,cat,Munchkin,2024-09-16,3,Cam (Cảnh báo),230.0,false,17.4,false,4.6,false,4,false,Mark rụng lông nhiều một cách bất thường. Có thể thiếu chất.,false,true
pet010,Chris,dog,British Shorthair,2024-09-16,2,Vàng (Theo dõi),222.0,false,14.0,false,4.9,true,10,false,"Chris trông nhà rất tốt, sủa khi có người lạ đi qua.",false,false
pet011,Lisa,dog,Siamese,2024-09-16,2,Vàng (Theo dõi),183.0,false,14.6,false,2.9,true,7,false,"Lisa rất quấn chủ, luôn ở bên cạnh tôi.",false,false
pet012,Jessica,dog,Bengal,2024-09-16,2,Vàng (Theo dõi),258.0,false,15.4,false,4.5,true,1,false,,false,false
pet012,Jessica,dog,Bengal,2024-09-16,2,Vàng (Theo dõi),219.0,false,13.8,false,2.5,true,7,false,,false,false
pet013,Adam,dog,British Shorthair,2024-09-16,2,Vàng (Theo dõi),300.0,false,16.0,false,2.5,true,5,false,Adam rất thích chơi với quả bóng mới. Vui vẻ cả ngày.,false,false
pet014,Kent,dog,Munchkin,2024-09-16,2,Vàng (Theo dõi),207.0,false,13.5,false,3.0,true,4,false,Kent ngủ yên giấc cả đêm. Không nghe tiếng động gì lạ.,false,false
pet014,Kent,dog,Munchkin,2024-09-16,2,Vàng (Theo dõi),202.0,false,12.8,false,4.6,true,3,false,Kent ngủ yên giấc cả đêm. Không nghe tiếng động gì lạ.,false,false
pet015,Jose,dog,Munchkin,2024-09-16,2,Vàng (Theo dõi),154.0,false,13.7,false,3.0,true,3,false,,false,false
pet015,Jose,dog,Munchkin,2024-09-16,2,Vàng (Theo dõi),195.0,false,13.2,false,3.8,true,6,false,,false,false
pet004,Oscar,cat,Bengal,2024-09-16,2,Vàng (Theo dõi),207.0,false,17.9,false,2.9,false,7,false,Oscar lẩn trốn dưới gầm giường cả ngày. Có vẻ bị stress.,true,false
pet008,Jessica,cat,British Shorthair,2024-09-16,2,Vàng (Theo dõi),190.0,false,15.2,false,2.7,false,8,false,Jessica lẩn trốn dưới gầm giường cả ngày. Có vẻ bị stress.,true,false
pet008,Jessica,cat,British Shorthair,2024-09-16,2,Vàng (Theo dõi),187.0,false,14.0,false,4.2,false,4,false,Jessica lẩn trốn dưới gầm giường cả ngày. Có vẻ bị stress.,true,false
pet008,Jessica,cat,British Shorthair,2024-09-16,2,Vàng (Theo dõi),177.0,false,14.4,false,4.0,false,10,false,Jessica lẩn trốn dưới gầm giường cả ngày. Có vẻ bị stress.,true,false
pet005,Michael,cat,Persian,2024-09-16,1,Vàng (Theo dõi),256.0,true,14.7,false,5.0,false,7,false,Michael chơi đùa với đồ chơi lông vũ suốt buổi chiều.,false,false
pet020,Veronica,cat,Munchkin,2024-09-16,1,Vàng (Theo dõi),283.0,true,12.7,false,2.5,false,8,false,Veronica kêu gừ gừ khi được vuốt ve.,false,false
pet009,Justin,cat,Persian,2024-09-15,6,Đỏ (Nguy cơ cao),269.0,true,14.1,false,6.1,true,3,false,"Justin có vẻ bị nhiễm trùng mắt, chảy nước mắt nhiều.",false,true
pet014,Kent,dog,Munchkin,2024-09-15,5,Đỏ (Nguy cơ cao),169.0,false,16.2,true,4.4,true,2,false,Kent cắn phá giày dép của tôi. Có vẻ lo lắng.,true,false
pet012,Jessica,dog,Bengal,2024-09-15,3,Cam (Cảnh báo),260.0,false,17.9,true,5.2,false,5,false,Jessica liếm chân liên tục. Có thể là dấu hiệu lo lắng.,true,false
pet013,Adam,dog,British Shorthair,2024-09-15,3,Cam (Cảnh báo),256.0,false,18.0,true,2.8,true,7,false,,false,false
pet014,Kent,dog,Munchkin,2024-09-15,3,Cam (Cảnh báo),255.0,false,17.0,true,5.7,false,0,false,Kent cắn phá giày dép của tôi. Có vẻ lo lắng.,true,false
pet015,Jose,dog,Munchkin,2024-09-15,3,Cam (Cảnh báo),259.0,false,16.8,true,3.3,true,0,false,Jose đã học được trò mới là bắt tay. Rất thông minh!,false,false
pet009,Justin,cat,Persian,2024-09-15,3,Cam (Cảnh báo),156.0,false,13.7,false,3.2,false,5,false,"Justin có vẻ bị nhiễm trùng mắt, chảy nước mắt nhiều.",false,true
pet018,Amy,cat,Bengal,2024-09-15,3,Cam (Cảnh báo),284.0,true,16.3,false,6.3,true,9,false,,false,false
pet001,Charlene,dog,Siamese,2024-09-15,2,Vàng (Theo dõi),167.0,false,14.0,false,2.9,true,4,false,Charlene ăn hết sạch thức ăn trong vòng vài phút. Có vẻ rất ngon miệng.,false,false
pet003,Angelica,dog,Siamese,2024-09-15,2,Vàng (Theo dõi),253.0,false,12.3,false,3.2,true,2,false,Angelica ăn hết sạch thức ăn trong vòng vài phút. Có vẻ rất ngon miệng.,false,false
pet003,Angelica,dog,Siamese,2024-09-15,2,Vàng (Theo dõi),215.0,false,12.8,false,4.6,true,6,false,Angelica ăn hết sạch thức ăn trong vòng vài phút. Có vẻ rất ngon miệng.,false,false
pet003,Angelica,dog,Siamese,2024-09-15,2,Vàng (Theo dõi),279.0,false,15.6,false,3.2,true,0,false,Angelica ăn hết sạch thức ăn trong vòng vài phút. Có vẻ rất ngon miệng.,false,false
pet007,Nicholas,dog,Persian,2024-09-15,2,Vàng (Theo dõi),255.0,false,14.7,false,3.9,true,2,false,Nicholas có vẻ đau ở bụng khi tôi chạm vào.,false,false
pet010,Chris,dog,British Shorthair,2024-09-15,2,Vàng (Theo dõi),215.0,false,12.9,false,4.5,true,0,false,Chris có vẻ rất vui vẻ sau khi đi dạo buổi sáng.,false,false
pet013,Adam,dog,British Shorthair,2024-09-15,2,Vàng (Theo dõi),248.0,false,15.8,false,4.7,true,6,false,,false,false
pet013,Adam,dog,British Shorthair,2024-09-15,2,Vàng (Theo dõi),199.0,false,15.4,false,4.0,true,9,false,,false,false
pet014,Kent,dog,Munchkin,2024-09-15,2,Vàng (Theo dõi),275.0,false,14.1,false,6.4,false,8,false,Kent cắn phá giày dép của tôi. Có vẻ lo lắng.,true,false
pet015,Jose,dog,Munchkin,2024-09-15,2,Vàng (Theo dõi),297.0,false,14.6,false,3.1,true,5,false,Jose đã học được trò mới là bắt tay. Rất thông minh!,false,false
pet005,Michael,cat,Persian,2024-09-15,1,Vàng (Theo dõi),297.0,true,13.1,false,4.8,false,8,false,Michael rất thích được gãi cằm.,false,false
pet008,Jessica,cat,British Shorthair,2024-09-15,1,Vàng (Theo dõi),263.0,true,14.9,false,5.1,false,10,false,Jessica chơi đùa với đồ chơi lông vũ suốt buổi chiều.,false,false
