pet_id,date,food_amount,sleep_hours,meow_count,weight_kg,name,species,breed,gender,birth_year
pet003,2024-09-29,283,12.2,3,6.2,Angelica,dog,Siamese,male,2020
pet006,2024-08-26,248,12.2,8,6.3,Sandra,dog,Siamese,female,2022
pet009,2025-02-22,273,12.5,9,5.1,Justin,cat,Persian,male,2015
pet005,2025-05-12,216,15.6,2,2.6,Michael,cat,Persian,female,2018
pet007,2025-06-30,252,13.5,6,4.8,Nicholas,dog,Persian,female,2018
pet001,2024-09-17,219,12.9,8,2.9,Charlene,dog,Siamese,female,2022
pet011,2024-08-29,207,12.1,8,4.8,Lisa,dog,Siamese,female,2020
pet019,2025-02-21,163,12.7,3,5.4,Mark,cat,Munchkin,female,2020
pet002,2025-01-22,256,14.3,10,4.4,Steven,cat,Munchkin,male,2022
pet009,2024-11-26,231,12.1,2,3.3,Justin,cat,Persian,male,2015
pet008,2025-04-26,206,15.4,5,5.8,Jessica,cat,British Shorthair,female,2022
pet014,2024-07-09,261,14.2,7,2.5,Kent,dog,Munchkin,female,2016
pet018,2024-11-07,198,13.2,3,3.3,Amy,cat,Bengal,female,2016
pet004,2024-09-05,285,15.7,7,5.5,Oscar,cat,Bengal,female,2019
pet018,2025-01-05,167,12.8,7,6.0,Amy,cat,Bengal,female,2016
pet002,2024-11-16,241,13.4,3,5.1,Steven,cat,Munchkin,male,2022
pet013,2025-03-25,195,17.7,2,3.5,Adam,dog,British Shorthair,male,2018
pet004,2024-12-25,279,14.4,10,6.1,Oscar,cat,Bengal,female,2019
pet011,2024-09-21,243,14.3,1,4.6,Lisa,dog,Siamese,female,2020
pet010,2025-01-16,254,13.9,8,5.3,Chris,dog,British Shorthair,male,2021
pet011,2025-05-07,251,16.7,10,3.1,Lisa,dog,Siamese,female,2020
pet005,2025-05-06,266,14.1,9,6.4,Michael,cat,Persian,female,2018
pet019,2025-06-13,211,16.1,7,2.9,Mark,cat,Munchkin,female,2020
pet008,2025-04-06,251,16.9,5,4.3,Jessica,cat,British Shorthair,female,2022
pet007,2025-04-17,176,14.3,8,5.8,Nicholas,dog,Persian,female,2018
pet009,2025-03-15,258,16.7,8,2.6,Justin,cat,Persian,male,2015
pet011,2025-01-04,202,14.9,5,5.0,Lisa,dog,Siamese,female,2020
pet007,2024-10-28,213,12.8,3,3.2,Nicholas,dog,Persian,female,2018
pet020,2024-11-19,176,15.5,7,3.7,Veronica,cat,Munchkin,male,2022
pet010,2025-05-31,268,16.1,2,3.3,Chris,dog,British Shorthair,male,2021
pet014,2025-05-25,253,16.0,9,2.8,Kent,dog,Munchkin,female,2016
pet011,2024-08-11,262,14.0,3,2.8,Lisa,dog,Siamese,female,2020
pet005,2025-05-23,239,15.9,6,5.6,Michael,cat,Persian,female,2018
pet003,2024-10-30,162,13.6,0,2.8,Angelica,dog,Siamese,male,2020
pet003,2024-09-17,217,12.9,0,3.6,Angelica,dog,Siamese,male,2020
pet011,2024-11-28,214,18.0,1,4.8,Lisa,dog,Siamese,female,2020
pet018,2025-05-15,244,16.4,1,3.3,Amy,cat,Bengal,female,2016
pet011,2024-08-29,250,12.5,2,2.7,Lisa,dog,Siamese,female,2020
pet004,2025-06-12,251,17.1,8,5.7,Oscar,cat,Bengal,female,2019
pet011,2024-12-09,281,16.0,0,5.2,Lisa,dog,Siamese,female,2020
pet002,2024-10-10,170,14.5,8,3.2,Steven,cat,Munchkin,male,2022
pet006,2025-04-24,288,16.5,9,5.0,Sandra,dog,Siamese,female,2022
pet017,2024-08-23,217,15.9,5,6.1,Tracy,cat,Siamese,male,2017
pet002,2025-04-18,258,13.6,2,5.3,Steven,cat,Munchkin,male,2022
pet017,2024-11-26,293,17.2,8,5.5,Tracy,cat,Siamese,male,2017
pet014,2025-03-07,233,17.3,1,4.9,Kent,dog,Munchkin,female,2016
pet011,2024-12-20,196,13.3,9,3.7,Lisa,dog,Siamese,female,2020
pet020,2024-07-06,213,16.9,7,5.3,Veronica,cat,Munchkin,male,2022
pet018,2025-02-14,276,15.6,6,3.3,Amy,cat,Bengal,female,2016
pet012,2024-08-13,196,17.0,6,4.1,Jessica,dog,Bengal,male,2019
pet013,2025-01-30,295,13.2,7,6.4,Adam,dog,British Shorthair,male,2018
pet018,2025-01-20,184,14.6,2,4.3,Amy,cat,Bengal,female,2016
pet014,2024-12-30,203,12.0,8,4.3,Kent,dog,Munchkin,female,2016
pet016,2025-07-02,162,15.8,6,3.2,Mark,cat,British Shorthair,male,2019
pet015,2024-09-16,154,13.7,3,3.0,Jose,dog,Munchkin,female,2016
pet001,2025-06-03,215,16.7,5,4.3,Charlene,dog,Siamese,female,2022
pet007,2025-01-27,203,15.6,1,3.7,Nicholas,dog,Persian,female,2018
pet002,2024-10-20,173,15.3,2,3.3,Steven,cat,Munchkin,male,2022
pet011,2024-10-06,246,16.9,9,3.0,Lisa,dog,Siamese,female,2020
pet013,2025-01-20,265,14.8,8,5.3,Adam,dog,British Shorthair,male,2018
pet015,2025-04-29,156,17.9,9,6.3,Jose,dog,Munchkin,female,2016
pet010,2025-01-18,296,16.9,8,4.4,Chris,dog,British Shorthair,male,2021
pet005,2024-10-14,281,12.6,0,5.1,Michael,cat,Persian,female,2018
pet008,2025-06-07,200,12.3,4,3.0,Jessica,cat,British Shorthair,female,2022
pet017,2024-10-10,194,13.4,0,3.0,Tracy,cat,Siamese,male,2017
pet013,2025-01-14,173,14.8,6,4.6,Adam,dog,British Shorthair,male,2018
pet007,2025-04-06,174,17.9,0,4.6,Nicholas,dog,Persian,female,2018
pet016,2024-10-09,282,12.5,3,4.2,Mark,cat,British Shorthair,male,2019
pet017,2025-05-17,254,12.1,0,6.0,Tracy,cat,Siamese,male,2017
pet009,2024-09-07,241,12.1,7,2.6,Justin,cat,Persian,male,2015
pet012,2025-02-04,207,17.1,5,4.8,Jessica,dog,Bengal,male,2019
pet007,2024-11-08,248,14.9,3,4.0,Nicholas,dog,Persian,female,2018
pet015,2025-02-10,228,14.4,6,3.2,Jose,dog,Munchkin,female,2016
pet020,2025-03-10,230,15.6,5,4.2,Veronica,cat,Munchkin,male,2022
pet014,2024-09-11,217,12.6,8,4.3,Kent,dog,Munchkin,female,2016
pet009,2025-01-01,179,12.1,2,2.5,Justin,cat,Persian,male,2015
pet009,2024-10-27,212,14.4,5,3.0,Justin,cat,Persian,male,2015
pet020,2025-06-13,207,12.3,1,3.7,Veronica,cat,Munchkin,male,2022
pet016,2024-08-29,253,17.8,0,6.1,Mark,cat,British Shorthair,male,2019
pet001,2024-08-12,286,16.1,4,5.0,Charlene,dog,Siamese,female,2022
pet011,2024-09-30,203,16.7,10,5.2,Lisa,dog,Siamese,female,2020
pet001,2025-01-06,184,12.4,4,3.5,Charlene,dog,Siamese,female,2022
pet008,2025-06-03,271,18.0,7,2.9,Jessica,cat,British Shorthair,female,2022
pet003,2024-12-15,268,14.2,4,3.2,Angelica,dog,Siamese,male,2020
pet002,2025-06-14,205,13.7,2,4.1,Steven,cat,Munchkin,male,2022
pet005,2025-05-13,249,15.7,5,3.4,Michael,cat,Persian,female,2018
pet017,2025-07-04,222,16.9,8,3.1,Tracy,cat,Siamese,male,2017
pet007,2025-06-13,271,14.4,4,6.4,Nicholas,dog,Persian,female,2018
pet015,2024-08-14,279,14.0,4,4.0,Jose,dog,Munchkin,female,2016
pet017,2025-05-23,208,14.1,9,2.9,Tracy,cat,Siamese,male,2017
pet015,2025-03-04,208,16.0,3,4.9,Jose,dog,Munchkin,female,2016
pet019,2025-05-20,214,15.4,4,3.2,Mark,cat,Munchkin,female,2020
pet001,2024-08-13,254,16.2,2,5.7,Charlene,dog,Siamese,female,2022
pet008,2024-08-13,240,14.7,2,3.1,Jessica,cat,British Shorthair,female,2022
pet004,2025-06-04,175,17.5,5,6.1,Oscar,cat,Bengal,female,2019
pet012,2025-05-12,204,15.6,10,3.2,Jessica,dog,Bengal,male,2019
pet020,2024-09-21,236,15.3,5,5.3,Veronica,cat,Munchkin,male,2022
pet017,2024-12-26,292,13.4,1,3.6,Tracy,cat,Siamese,male,2017
pet003,2025-02-12,243,14.3,4,5.8,Angelica,dog,Siamese,male,2020
pet006,2024-08-17,297,14.4,7,5.9,Sandra,dog,Siamese,female,2022
pet013,2025-07-02,255,17.0,7,4.3,Adam,dog,British Shorthair,male,2018
pet016,2025-03-15,248,16.4,8,5.4,Mark,cat,British Shorthair,male,2019
pet011,2024-12-28,258,14.0,9,6.5,Lisa,dog,Siamese,female,2020
pet012,2025-02-12,194,12.2,4,5.6,Jessica,dog,Bengal,male,2019
pet015,2024-11-01,204,15.5,10,5.7,Jose,dog,Munchkin,female,2016
pet001,2024-10-10,214,12.9,0,6.3,Charlene,dog,Siamese,female,2022
pet012,2025-06-14,180,16.6,8,5.3,Jessica,dog,Bengal,male,2019
pet017,2024-12-09,261,16.8,3,4.4,Tracy,cat,Siamese,male,2017
pet013,2024-10-25,261,12.1,9,3.4,Adam,dog,British Shorthair,male,2018
pet003,2025-06-18,251,12.9,2,5.2,Angelica,dog,Siamese,male,2020
pet006,2025-06-22,223,13.5,5,2.9,Sandra,dog,Siamese,female,2022
pet002,2025-01-02,172,12.5,4,3.1,Steven,cat,Munchkin,male,2022
pet015,2024-10-14,210,15.7,10,4.1,Jose,dog,Munchkin,female,2016
pet008,2024-08-25,255,14.1,2,4.2,Jessica,cat,British Shorthair,female,2022
pet020,2025-03-30,220,12.2,9,5.4,Veronica,cat,Munchkin,male,2022
pet002,2024-12-24,222,17.6,2,5.4,Steven,cat,Munchkin,male,2022
pet003,2024-07-27,285,16.5,10,3.0,Angelica,dog,Siamese,male,2020
pet018,2024-09-10,241,15.6,2,6.0,Amy,cat,Bengal,female,2016
pet006,2025-06-08,276,14.1,5,4.6,Sandra,dog,Siamese,female,2022
pet004,2024-09-23,228,12.7,10,5.8,Oscar,cat,Bengal,female,2019
pet012,2024-11-20,294,12.5,7,4.5,Jessica,dog,Bengal,male,2019
pet002,2025-04-15,162,17.3,9,4.0,Steven,cat,Munchkin,male,2022
pet014,2024-10-08,168,13.0,2,2.6,Kent,dog,Munchkin,female,2016
pet016,2025-06-04,196,14.7,0,6.2,Mark,cat,British Shorthair,male,2019
pet015,2025-02-09,228,12.1,2,4.8,Jose,dog,Munchkin,female,2016
pet016,2024-10-10,280,17.3,4,6.2,Mark,cat,British Shorthair,male,2019
pet009,2024-07-10,251,12.7,10,4.7,Justin,cat,Persian,male,2015
pet007,2024-11-29,258,16.9,1,4.9,Nicholas,dog,Persian,female,2018
pet018,2024-07-30,163,13.0,4,3.2,Amy,cat,Bengal,female,2016
pet018,2025-01-15,228,14.7,4,2.7,Amy,cat,Bengal,female,2016
pet010,2025-02-19,216,17.3,0,5.7,Chris,dog,British Shorthair,male,2021
pet009,2024-12-25,221,14.6,0,6.4,Justin,cat,Persian,male,2015
pet017,2025-04-22,295,15.5,4,5.0,Tracy,cat,Siamese,male,2017
pet002,2025-04-18,233,15.3,8,4.4,Steven,cat,Munchkin,male,2022
pet007,2025-05-16,208,16.5,6,4.5,Nicholas,dog,Persian,female,2018
pet007,2025-02-23,268,17.5,9,5.1,Nicholas,dog,Persian,female,2018
pet020,2024-07-13,270,13.0,9,3.5,Veronica,cat,Munchkin,male,2022
pet016,2025-02-07,201,15.3,2,6.2,Mark,cat,British Shorthair,male,2019
pet008,2024-08-18,218,17.8,1,4.4,Jessica,cat,British Shorthair,female,2022
pet007,2025-04-03,276,17.6,3,5.4,Nicholas,dog,Persian,female,2018
pet009,2025-01-24,199,13.5,7,4.9,Justin,cat,Persian,male,2015
pet010,2025-01-13,245,12.1,1,5.8,Chris,dog,British Shorthair,male,2021
pet012,2024-09-12,250,12.3,0,3.7,Jessica,dog,Bengal,male,2019
pet002,2024-07-18,173,13.3,8,4.9,Steven,cat,Munchkin,male,2022
pet002,2025-04-26,160,12.4,4,5.7,Steven,cat,Munchkin,male,2022
pet014,2025-03-16,180,13.1,3,6.2,Kent,dog,Munchkin,female,2016
pet016,2025-04-01,221,16.9,2,4.1,Mark,cat,British Shorthair,male,2019
pet017,2024-09-08,209,17.3,0,3.8,Tracy,cat,Siamese,male,2017
pet002,2025-02-02,178,16.2,2,4.2,Steven,cat,Munchkin,male,2022
pet019,2024-12-26,232,16.7,7,3.5,Mark,cat,Munchkin,female,2020
pet019,2024-07-08,240,14.8,3,2.9,Mark,cat,Munchkin,female,2020
pet003,2024-11-20,212,14.9,4,4.9,Angelica,dog,Siamese,male,2020
pet016,2024-11-09,220,15.5,2,4.5,Mark,cat,British Shorthair,male,2019
pet007,2024-11-25,274,17.8,8,4.5,Nicholas,dog,Persian,female,2018
pet006,2025-04-15,181,16.1,7,4.0,Sandra,dog,Siamese,female,2022
pet002,2025-06-11,286,16.3,1,3.5,Steven,cat,Munchkin,male,2022
pet020,2024-12-14,218,13.8,9,4.3,Veronica,cat,Munchkin,male,2022
pet009,2025-01-08,299,17.4,2,6.3,Justin,cat,Persian,male,2015
pet012,2024-09-21,292,12.9,5,5.3,Jessica,dog,Bengal,male,2019
pet002,2025-01-24,194,16.7,1,6.3,Steven,cat,Munchkin,male,2022
pet011,2025-03-15,255,12.2,0,6.3,Lisa,dog,Siamese,female,2020
pet014,2025-02-03,257,13.9,1,4.3,Kent,dog,Munchkin,female,2016
pet001,2024-10-13,271,16.1,5,3.2,Charlene,dog,Siamese,female,2022
pet009,2024-09-16,227,12.4,5,3.6,Justin,cat,Persian,male,2015
pet003,2024-08-22,187,15.3,6,5.5,Angelica,dog,Siamese,male,2020
pet003,2025-06-10,261,16.2,6,2.9,Angelica,dog,Siamese,male,2020
pet007,2025-02-22,282,12.9,8,5.8,Nicholas,dog,Persian,female,2018
pet015,2024-12-07,233,13.2,8,3.5,Jose,dog,Munchkin,female,2016
pet015,2025-05-27,291,13.5,9,4.4,Jose,dog,Munchkin,female,2016
pet007,2024-10-12,272,16.1,2,2.9,Nicholas,dog,Persian,female,2018
pet012,2025-01-13,210,13.1,10,3.8,Jessica,dog,Bengal,male,2019
pet007,2024-10-08,220,12.8,2,2.7,Nicholas,dog,Persian,female,2018
pet015,2024-12-09,254,12.2,4,4.3,Jose,dog,Munchkin,female,2016
pet002,2025-04-23,247,14.6,5,5.0,Steven,cat,Munchkin,male,2022
pet004,2024-12-12,215,16.1,7,4.5,Oscar,cat,Bengal,female,2019
pet019,2024-08-02,203,17.3,8,4.5,Mark,cat,Munchkin,female,2020
pet007,2024-12-09,254,13.4,7,5.8,Nicholas,dog,Persian,female,2018
pet011,2024-12-15,211,16.8,8,5.2,Lisa,dog,Siamese,female,2020
pet020,2025-03-21,200,12.1,3,3.4,Veronica,cat,Munchkin,male,2022
pet001,2024-09-18,289,13.6,0,3.6,Charlene,dog,Siamese,female,2022
pet006,2024-07-10,180,13.5,4,3.9,Sandra,dog,Siamese,female,2022
pet005,2025-05-21,290,16.7,1,4.0,Michael,cat,Persian,female,2018
pet015,2025-05-09,211,17.0,5,4.5,Jose,dog,Munchkin,female,2016
pet014,2025-04-30,185,15.0,7,5.0,Kent,dog,Munchkin,female,2016
pet007,2024-09-19,237,14.6,2,4.0,Nicholas,dog,Persian,female,2018
pet017,2025-05-10,172,13.4,10,5.2,Tracy,cat,Siamese,male,2017
pet014,2025-03-04,160,15.7,2,5.1,Kent,dog,Munchkin,female,2016
pet014,2024-07-17,232,13.0,5,3.5,Kent,dog,Munchkin,female,2016
pet013,2024-08-07,233,17.2,5,4.0,Adam,dog,British Shorthair,male,2018
pet019,2024-08-25,227,17.4,8,3.3,Mark,cat,Munchkin,female,2020
pet005,2024-12-31,158,17.3,1,3.8,Michael,cat,Persian,female,2018
pet012,2025-01-03,260,17.8,4,2.9,Jessica,dog,Bengal,male,2019
pet018,2024-07-29,226,16.4,0,4.7,Amy,cat,Bengal,female,2016
pet004,2024-11-10,283,14.4,3,4.6,Oscar,cat,Bengal,female,2019
pet017,2025-03-20,239,17.8,3,3.1,Tracy,cat,Siamese,male,2017
pet001,2025-06-08,178,15.6,0,3.9,Charlene,dog,Siamese,female,2022
pet014,2025-01-08,181,16.5,7,6.3,Kent,dog,Munchkin,female,2016
pet017,2024-09-17,190,15.5,2,2.9,Tracy,cat,Siamese,male,2017
pet002,2024-10-17,298,16.5,9,5.9,Steven,cat,Munchkin,male,2022
pet013,2024-09-15,248,15.8,6,4.7,Adam,dog,British Shorthair,male,2018
pet006,2024-08-10,238,17.5,0,4.5,Sandra,dog,Siamese,female,2022
pet016,2024-12-11,181,17.9,10,4.7,Mark,cat,British Shorthair,male,2019
pet002,2024-12-02,262,14.5,8,4.7,Steven,cat,Munchkin,male,2022
pet010,2024-11-15,173,14.5,4,6.2,Chris,dog,British Shorthair,male,2021
pet003,2024-12-13,178,13.1,4,3.9,Angelica,dog,Siamese,male,2020
pet007,2025-05-10,200,14.1,0,3.9,Nicholas,dog,Persian,female,2018
pet002,2025-05-14,213,14.4,0,5.1,Steven,cat,Munchkin,male,2022
pet019,2024-11-09,266,12.6,7,3.0,Mark,cat,Munchkin,female,2020
pet005,2024-09-04,152,12.6,1,3.8,Michael,cat,Persian,female,2018
pet001,2025-02-14,150,15.3,7,4.3,Charlene,dog,Siamese,female,2022
pet015,2025-05-07,266,18.0,9,4.8,Jose,dog,Munchkin,female,2016
pet006,2025-04-19,268,14.2,9,6.3,Sandra,dog,Siamese,female,2022
pet012,2025-05-25,173,14.8,10,6.0,Jessica,dog,Bengal,male,2019
pet005,2025-02-16,197,16.2,10,5.3,Michael,cat,Persian,female,2018
pet001,2024-12-22,263,12.7,0,4.2,Charlene,dog,Siamese,female,2022
pet014,2025-05-02,234,15.1,0,4.3,Kent,dog,Munchkin,female,2016
pet007,2024-09-25,180,16.1,4,4.4,Nicholas,dog,Persian,female,2018
pet009,2025-05-10,155,13.3,9,3.3,Justin,cat,Persian,male,2015
pet015,2025-01-22,296,13.3,1,2.9,Jose,dog,Munchkin,female,2016
pet003,2024-11-28,284,12.1,10,4.2,Angelica,dog,Siamese,male,2020
pet006,2024-11-19,282,16.6,1,4.8,Sandra,dog,Siamese,female,2022
pet008,2024-11-30,210,12.2,2,5.9,Jessica,cat,British Shorthair,female,2022
pet007,2025-05-14,178,16.4,4,2.8,Nicholas,dog,Persian,female,2018
pet005,2024-12-11,172,13.5,10,5.4,Michael,cat,Persian,female,2018
pet016,2025-01-13,251,12.8,10,3.3,Mark,cat,British Shorthair,male,2019
pet012,2024-12-03,204,15.7,1,6.1,Jessica,dog,Bengal,male,2019
pet006,2025-02-16,165,15.5,0,3.3,Sandra,dog,Siamese,female,2022
pet005,2025-05-06,258,13.9,8,2.7,Michael,cat,Persian,female,2018
pet014,2025-06-30,190,14.9,6,5.3,Kent,dog,Munchkin,female,2016
pet006,2024-11-22,262,13.6,9,4.2,Sandra,dog,Siamese,female,2022
pet018,2025-04-29,194,17.0,2,3.3,Amy,cat,Bengal,female,2016
pet014,2025-01-21,197,13.0,3,5.5,Kent,dog,Munchkin,female,2016
pet008,2025-05-25,297,14.0,1,6.2,Jessica,cat,British Shorthair,female,2022
pet002,2025-01-19,155,13.3,9,4.3,Steven,cat,Munchkin,male,2022
pet005,2024-12-06,221,13.8,4,3.7,Michael,cat,Persian,female,2018
pet004,2025-03-18,288,14.5,5,4.3,Oscar,cat,Bengal,female,2019
pet019,2024-10-30,161,17.0,3,4.6,Mark,cat,Munchkin,female,2020
pet016,2025-05-29,258,16.5,5,4.1,Mark,cat,British Shorthair,male,2019
pet001,2025-01-22,243,15.3,5,6.5,Charlene,dog,Siamese,female,2022
pet012,2024-11-20,300,13.3,7,4.1,Jessica,dog,Bengal,male,2019
pet008,2025-02-27,247,13.3,5,5.1,Jessica,cat,British Shorthair,female,2022
pet003,2025-05-27,167,12.1,2,3.3,Angelica,dog,Siamese,male,2020
pet009,2025-01-13,173,12.1,5,2.6,Justin,cat,Persian,male,2015
pet013,2024-10-17,208,17.1,2,5.6,Adam,dog,British Shorthair,male,2018
pet012,2024-08-19,297,17.8,9,5.7,Jessica,dog,Bengal,male,2019
pet005,2024-07-08,224,17.3,9,4.2,Michael,cat,Persian,female,2018
pet014,2024-11-14,271,15.5,8,4.6,Kent,dog,Munchkin,female,2016
pet013,2024-11-02,191,13.2,7,6.0,Adam,dog,British Shorthair,male,2018
pet017,2024-10-14,207,15.6,5,6.0,Tracy,cat,Siamese,male,2017
pet011,2024-10-06,166,16.9,4,6.3,Lisa,dog,Siamese,female,2020
pet017,2024-10-05,216,15.5,9,4.9,Tracy,cat,Siamese,male,2017
pet003,2025-03-07,254,16.5,4,4.3,Angelica,dog,Siamese,male,2020
pet005,2025-04-13,279,17.0,3,6.5,Michael,cat,Persian,female,2018
pet004,2024-12-16,255,12.2,2,2.9,Oscar,cat,Bengal,female,2019
pet019,2025-02-16,181,14.1,10,5.5,Mark,cat,Munchkin,female,2020
pet005,2024-12-26,164,13.4,3,6.4,Michael,cat,Persian,female,2018
pet012,2025-05-26,210,14.0,4,4.1,Jessica,dog,Bengal,male,2019
pet013,2024-07-27,207,16.7,3,3.3,Adam,dog,British Shorthair,male,2018
pet008,2025-05-23,219,14.5,5,3.5,Jessica,cat,British Shorthair,female,2022
pet016,2024-09-03,299,14.6,8,3.2,Mark,cat,British Shorthair,male,2019
pet008,2025-04-22,197,13.2,4,3.0,Jessica,cat,British Shorthair,female,2022
pet005,2024-09-07,225,17.3,3,5.2,Michael,cat,Persian,female,2018
pet019,2024-08-13,186,15.9,3,6.0,Mark,cat,Munchkin,female,2020
pet004,2025-03-27,181,13.0,6,5.5,Oscar,cat,Bengal,female,2019
pet004,2025-02-14,270,15.0,2,5.9,Oscar,cat,Bengal,female,2019
pet013,2025-04-07,203,16.5,10,5.0,Adam,dog,British Shorthair,male,2018
pet015,2025-01-24,233,14.0,7,5.2,Jose,dog,Munchkin,female,2016
pet020,2025-04-16,299,13.8,2,5.3,Veronica,cat,Munchkin,male,2022
pet010,2025-02-03,260,17.1,0,5.0,Chris,dog,British Shorthair,male,2021
pet005,2025-03-27,258,16.9,0,2.7,Michael,cat,Persian,female,2018
pet008,2025-01-12,172,12.5,0,6.1,Jessica,cat,British Shorthair,female,2022
pet005,2025-06-19,155,16.4,0,4.7,Michael,cat,Persian,female,2018
pet004,2024-11-03,275,17.5,2,3.5,Oscar,cat,Bengal,female,2019
pet016,2025-06-06,243,13.6,5,6.4,Mark,cat,British Shorthair,male,2019
pet009,2025-02-27,225,16.4,2,3.3,Justin,cat,Persian,male,2015
pet002,2024-09-24,280,15.5,9,2.8,Steven,cat,Munchkin,male,2022
pet003,2025-06-23,283,12.1,8,3.2,Angelica,dog,Siamese,male,2020
pet012,2024-07-31,299,17.9,7,4.3,Jessica,dog,Bengal,male,2019
pet008,2025-06-15,238,17.3,7,4.6,Jessica,cat,British Shorthair,female,2022
pet016,2024-10-12,236,13.1,2,6.4,Mark,cat,British Shorthair,male,2019
pet009,2025-05-21,219,14.4,6,6.4,Justin,cat,Persian,male,2015
pet002,2025-05-01,292,16.9,7,6.5,Steven,cat,Munchkin,male,2022
pet018,2024-10-27,224,17.0,10,4.6,Amy,cat,Bengal,female,2016
pet010,2025-02-21,277,12.8,4,4.2,Chris,dog,British Shorthair,male,2021
pet007,2025-01-23,178,14.6,6,5.2,Nicholas,dog,Persian,female,2018
pet020,2025-01-26,152,12.2,7,3.6,Veronica,cat,Munchkin,male,2022
pet016,2024-10-31,219,15.7,10,5.0,Mark,cat,British Shorthair,male,2019
pet001,2024-07-14,287,17.8,1,4.3,Charlene,dog,Siamese,female,2022
pet017,2025-04-14,223,17.5,5,3.0,Tracy,cat,Siamese,male,2017
pet009,2025-04-30,171,12.9,8,3.3,Justin,cat,Persian,male,2015
pet009,2025-02-06,293,13.8,8,4.9,Justin,cat,Persian,male,2015
pet008,2025-04-28,258,14.8,4,5.8,Jessica,cat,British Shorthair,female,2022
pet002,2025-01-17,242,12.1,10,5.0,Steven,cat,Munchkin,male,2022
pet010,2024-11-05,288,15.1,6,5.6,Chris,dog,British Shorthair,male,2021
pet015,2025-05-27,232,16.6,0,6.5,Jose,dog,Munchkin,female,2016
pet012,2025-03-23,290,17.7,6,3.1,Jessica,dog,Bengal,male,2019
pet006,2025-03-31,197,14.8,2,6.0,Sandra,dog,Siamese,female,2022
pet014,2025-05-26,262,16.7,9,5.3,Kent,dog,Munchkin,female,2016
pet017,2024-12-12,281,14.2,3,5.6,Tracy,cat,Siamese,male,2017
pet012,2024-12-28,175,15.1,5,5.1,Jessica,dog,Bengal,male,2019
pet003,2024-12-15,289,16.8,8,3.3,Angelica,dog,Siamese,male,2020
pet019,2024-08-16,223,17.6,6,3.3,Mark,cat,Munchkin,female,2020
pet011,2025-04-25,246,16.5,3,3.6,Lisa,dog,Siamese,female,2020
pet004,2024-10-08,291,12.4,4,5.6,Oscar,cat,Bengal,female,2019
pet012,2025-02-04,228,17.3,1,4.8,Jessica,dog,Bengal,male,2019
pet016,2025-03-30,256,15.0,1,2.7,Mark,cat,British Shorthair,male,2019
pet005,2024-09-11,290,14.0,6,6.0,Michael,cat,Persian,female,2018
pet012,2024-11-08,291,17.6,9,4.5,Jessica,dog,Bengal,male,2019
pet007,2024-10-27,261,13.8,9,3.5,Nicholas,dog,Persian,female,2018
pet016,2025-06-03,246,15.0,7,4.4,Mark,cat,British Shorthair,male,2019
pet006,2025-06-06,198,15.9,1,4.7,Sandra,dog,Siamese,female,2022
pet001,2025-06-13,191,17.7,9,4.6,Charlene,dog,Siamese,female,2022
pet014,2024-11-27,262,14.9,4,6.4,Kent,dog,Munchkin,female,2016
pet020,2024-08-23,193,15.6,10,5.1,Veronica,cat,Munchkin,male,2022
pet012,2025-01-18,166,17.5,10,3.0,Jessica,dog,Bengal,male,2019
pet014,2024-10-07,221,16.4,6,4.4,Kent,dog,Munchkin,female,2016
pet010,2024-07-16,243,12.4,7,2.9,Chris,dog,British Shorthair,male,2021
pet019,2025-02-17,266,16.0,5,4.7,Mark,cat,Munchkin,female,2020
pet019,2025-01-12,178,17.0,2,4.5,Mark,cat,Munchkin,female,2020
pet012,2024-11-20,180,14.6,4,5.4,Jessica,dog,Bengal,male,2019
pet019,2025-05-03,281,13.7,5,5.5,Mark,cat,Munchkin,female,2020
pet015,2025-06-16,245,14.0,3,3.5,Jose,dog,Munchkin,female,2016
pet015,2025-01-06,231,17.9,5,6.4,Jose,dog,Munchkin,female,2016
pet006,2024-07-18,221,14.1,4,6.1,Sandra,dog,Siamese,female,2022
pet008,2025-03-20,225,13.2,10,4.3,Jessica,cat,British Shorthair,female,2022
pet016,2024-12-21,245,16.0,0,3.0,Mark,cat,British Shorthair,male,2019
pet014,2024-08-20,218,13.5,7,6.3,Kent,dog,Munchkin,female,2016
pet011,2025-03-31,231,17.3,10,5.2,Lisa,dog,Siamese,female,2020
pet011,2024-07-23,226,13.3,3,4.9,Lisa,dog,Siamese,female,2020
pet018,2025-05-25,250,13.4,6,3.6,Amy,cat,Bengal,female,2016
pet009,2024-10-02,226,16.1,1,5.8,Justin,cat,Persian,male,2015
pet020,2025-01-09,161,17.6,9,6.3,Veronica,cat,Munchkin,male,2022
pet001,2024-10-14,150,14.5,9,5.1,Charlene,dog,Siamese,female,2022
pet011,2024-10-05,290,15.3,1,4.2,Lisa,dog,Siamese,female,2020
pet003,2025-04-30,219,15.2,9,4.5,Angelica,dog,Siamese,male,2020
pet014,2025-02-17,231,15.9,5,6.3,Kent,dog,Munchkin,female,2016
pet018,2024-08-26,228,16.7,1,4.0,Amy,cat,Bengal,female,2016
pet009,2024-09-20,161,13.6,0,5.3,Justin,cat,Persian,male,2015
pet019,2025-03-29,258,16.8,3,5.3,Mark,cat,Munchkin,female,2020
pet012,2024-11-03,224,12.5,2,3.1,Jessica,dog,Bengal,male,2019
